Query de Busqueda;ID;Titulo del producto;Precio;Cantidad disponible;Condicion;Link al item;Estado;Garantia;Direccion vendedor
notebook hp;MLA1145106031;Notebook Hp 245 G8 Amd Ryzen 3 16gb 480gb Ssd Radeon W10 Cta;254595.25;1;new;https://articulo.mercadolibre.com.ar/MLA-1145106031-notebook-hp-245-g8-amd-ryzen-3-16gb-480gb-ssd-radeon-w10-cta-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1239896962;Hp 17,3  - Intel I5-1235u  12gb - 512gb - 1080p - Window 11;250000;1;new;https://articulo.mercadolibre.com.ar/MLA-1239896962-hp-173-intel-i5-1235u-12gb-512gb-1080p-window-11-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1146089091;Notebook Hp 245 G8 Amd Ryzen 5 5500u 32gb Ssd 1tb W11 14 Cta;321775.35;1;new;https://articulo.mercadolibre.com.ar/MLA-1146089091-notebook-hp-245-g8-amd-ryzen-5-5500u-32gb-ssd-1tb-w11-14-cta-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1100940645;Notebook Hp Amd / 8gb + 128 Ssd / Micro Edge Win 10 Outlet;134915.78;1;new;https://articulo.mercadolibre.com.ar/MLA-1100940645-notebook-hp-amd-8gb-128-ssd-micro-edge-win-10-outlet-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1146365928;Notebook Hp 245 Amd Ryzen 3 G8 Ddr 1tb Ram 4gb Pantalla 14 ;169149;1;new;https://articulo.mercadolibre.com.ar/MLA-1146365928-notebook-hp-245-amd-ryzen-3-g8-ddr-1tb-ram-4gb-pantalla-14-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1308640235;Notebook Hp 15-dy1078nr Silver 15.6 , Intel Core I7 1065g7  8gb De Ram 256gb Ssd, Intel Iris Plus Graphics 1366x768px Windows 10 Home;294586;1;new;https://articulo.mercadolibre.com.ar/MLA-1308640235-notebook-hp-15-dy1078nr-silver-156-intel-core-i7-1065g7-8gb-de-ram-256gb-ssd-intel-iris-plus-graphics-1366x768px-windows-10-home-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1313571979;Notebook Hp 14  / Celeron N4020 / 4gb / 64gb Emmc / Win 10;84900;1;new;https://articulo.mercadolibre.com.ar/MLA-1313571979-notebook-hp-14-celeron-n4020-4gb-64gb-emmc-win-10-_JM;active;Garantía de fábrica: 6 meses;
notebook hp;MLA1172491268;Notebook Hp 14-dk1032wm 4gb Ram 128gb Ssd Amd Ryzen 3 Windows 10 Home 14'' Full Hd ;125204;500;new;https://articulo.mercadolibre.com.ar/MLA-1172491268-notebook-hp-14-dk1032wm-4gb-ram-128gb-ssd-amd-ryzen-3-windows-10-home-14-full-hd-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1125246558;Notebook Hp 245 G8 14' Amd Ryzen 5 5500u 16gb Ram 500gb Nvme;244680.48;1;new;https://articulo.mercadolibre.com.ar/MLA-1125246558-notebook-hp-245-g8-14-amd-ryzen-5-5500u-16gb-ram-500gb-nvme-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1116761481;Notebook Hp 245 G7 Ryzen 5 8gb Ssd 256gb 14 Freedos Cuotas;242999;1;new;https://articulo.mercadolibre.com.ar/MLA-1116761481-notebook-hp-245-g7-ryzen-5-8gb-ssd-256gb-14-freedos-cuotas-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1133254185;Notebook Hp Omen 16-b0507la Intel I5 8gb Ram 512gb Rtx3050;395999;50;new;https://articulo.mercadolibre.com.ar/MLA-1133254185-notebook-hp-omen-16-b0507la-intel-i5-8gb-ram-512gb-rtx3050-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1115630897;Hp-15dy2093dx 15  Fhd I5-1135g7 8gb Ram 256 Gb Ssd Intel;234314;1;new;https://articulo.mercadolibre.com.ar/MLA-1115630897-hp-15dy2093dx-15-fhd-i5-1135g7-8gb-ram-256-gb-ssd-intel-_JM;active;Garantía del vendedor: 1 años;
notebook hp;MLA1302473045;Notebook Hp 15-dy2055la Plateada Natural 15.6 , Intel Core I5 1135g7  8gb De Ram 256gb Ssd, Intel Iris Xe Graphics G7 80eus 1920x1080px Windows 11 Home;258000;1;new;https://articulo.mercadolibre.com.ar/MLA-1302473045-notebook-hp-15-dy2055la-plateada-natural-156-intel-core-i5-1135g7-8gb-de-ram-256gb-ssd-intel-iris-xe-graphics-g7-80eus-1920x1080px-windows-11-home-_JM;active;Garantía de fábrica: 6 meses;
notebook hp;MLA1124863753;Notebook Hp 17.3 Intel I5 11va 512gb Ssd 8gb Ram Windows;277000;1;new;https://articulo.mercadolibre.com.ar/MLA-1124863753-notebook-hp-173-intel-i5-11va-512gb-ssd-8gb-ram-windows-_JM;active;Garantía de fábrica: 2 meses;
notebook hp;MLA1137218330;Notebook Hp 15-dw1080la Negra Azabache 15.6 , Intel Celeron N4020  4gb De Ram 1tb Hdd, Intel Uhd Graphics 600 1366x768px Windows 10 Home;177649.05;1;new;https://articulo.mercadolibre.com.ar/MLA-1137218330-notebook-hp-15-dw1080la-negra-azabache-156-intel-celeron-n4020-4gb-de-ram-1tb-hdd-intel-uhd-graphics-600-1366x768px-windows-10-home-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1155986585;Notebook Hp Victus 15.6 I7 12650h 16gb 512gb Ssd Rtx 3050ti;429599;1;new;https://articulo.mercadolibre.com.ar/MLA-1155986585-notebook-hp-victus-156-i7-12650h-16gb-512gb-ssd-rtx-3050ti-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1140394274;Notebook Hp 245 G8 Amd Ryzen 3 16gb 480gb Ssd Radeon C;209245.35;1;new;https://articulo.mercadolibre.com.ar/MLA-1140394274-notebook-hp-245-g8-amd-ryzen-3-16gb-480gb-ssd-radeon-c-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1153544250;Notebook Hp I5 1135g7 12gb 256gb Ssd 15.6 Fhd Ips Windows11;233999;1;new;https://articulo.mercadolibre.com.ar/MLA-1153544250-notebook-hp-i5-1135g7-12gb-256gb-ssd-156-fhd-ips-windows11-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1133949653;Notebook Hp 14-dq2029la Natural 14 , Intel Core I5 1135g7;212999;1;new;https://articulo.mercadolibre.com.ar/MLA-1133949653-notebook-hp-14-dq2029la-natural-14-intel-core-i5-1135g7-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1140364032;Notebook Hp 245 G8 Amd Ryzen 3 16gb 480gb Ssd Radeon;167195.25;1;new;https://articulo.mercadolibre.com.ar/MLA-1140364032-notebook-hp-245-g8-amd-ryzen-3-16gb-480gb-ssd-radeon-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA929643416;Hp 15 Red 512 Ssd + 16gb / Notebook Pentium N5000 Win 10 Cuo;214550.77;1;new;https://articulo.mercadolibre.com.ar/MLA-929643416-hp-15-red-512-ssd-16gb-notebook-pentium-n5000-win-10-cuo-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1240437872;Notebook Hp 14-dv0508la Intel Core I7 8gb Ram 512gb Ssd M.2;289999;1;new;https://articulo.mercadolibre.com.ar/MLA-1240437872-notebook-hp-14-dv0508la-intel-core-i7-8gb-ram-512gb-ssd-m2-_JM;active;Garantía de fábrica: 6 meses;
notebook hp;MLA927441893;Notebook Hp 14-cf2077la I3-10110u 4gb 256gb Ssd M.2 Win 10;144999;100;new;https://articulo.mercadolibre.com.ar/MLA-927441893-notebook-hp-14-cf2077la-i3-10110u-4gb-256gb-ssd-m2-win-10-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA919474878;Notebook Hp 250 I7 1065g7 32gb 960gb 15.6 W10p;365235.4;1;new;https://articulo.mercadolibre.com.ar/MLA-919474878-notebook-hp-250-i7-1065g7-32gb-960gb-156-w10p-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1144867194;Chromebook 64 Ssd + 4gb / Hp Fhd N3350 Chrome Outlet Cuo;99918.18;1;new;https://articulo.mercadolibre.com.ar/MLA-1144867194-chromebook-64-ssd-4gb-hp-fhd-n3350-chrome-outlet-cuo-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA769004659;Hp 15 Fhd I5 12gb + 480 Ssd / Notebook Black Windows 10 ;260871.2;2;new;https://articulo.mercadolibre.com.ar/MLA-769004659-hp-15-fhd-i5-12gb-480-ssd-notebook-black-windows-10-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA885889339;Notebook Hp 240 G7 Intel Dual Core 8gb 500 Gb Windows 10;127999;1;new;https://articulo.mercadolibre.com.ar/MLA-885889339-notebook-hp-240-g7-intel-dual-core-8gb-500-gb-windows-10-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1164207619;Notebook Hp 14-dq0052dx 14´´ Intel Celeron 4gb Ram 64gb ;99999;1;new;https://articulo.mercadolibre.com.ar/MLA-1164207619-notebook-hp-14-dq0052dx-14-intel-celeron-4gb-ram-64gb-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1132940346;Hp 14 Fhd Core I3 11va 256 Ssd  + 8gb Ram / Notebook Outlet;139158.74;1;new;https://articulo.mercadolibre.com.ar/MLA-1132940346-hp-14-fhd-core-i3-11va-256-ssd-8gb-ram-notebook-outlet-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1133432697;Notebook Hp Ideal Para Colegio Basica 14puLG + Gtia (leer) ;28498.1;1;new;https://articulo.mercadolibre.com.ar/MLA-1133432697-notebook-hp-ideal-para-colegio-basica-14pulg-gtia-leer-_JM;active;Garantía del vendedor: 4 meses;
notebook hp;MLA1292119714;Notebook Hp Probook 645 G3 Amd A10 = Core I5 6ta 960gb 16gb;117000;1;new;https://articulo.mercadolibre.com.ar/MLA-1292119714-notebook-hp-probook-645-g3-amd-a10-core-i5-6ta-960gb-16gb-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1101096064;Notebook Hp Amd / 20gb + 480 Ssd / Micro Edge Outlet Cuo;218067.06;1;new;https://articulo.mercadolibre.com.ar/MLA-1101096064-notebook-hp-amd-20gb-480-ssd-micro-edge-outlet-cuo-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1128762458;Notebook Hp 15.6 Core I3 1115g4 8gb Ram 256gb Ssd ;187999;1;new;https://articulo.mercadolibre.com.ar/MLA-1128762458-notebook-hp-156-core-i3-1115g4-8gb-ram-256gb-ssd-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1291025802;Notebook I5 Hp 8gb Ram Ssd 240gb Probook 640 G2 Outlet Gtia;94998;1;new;https://articulo.mercadolibre.com.ar/MLA-1291025802-notebook-i5-hp-8gb-ram-ssd-240gb-probook-640-g2-outlet-gtia-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1137069911;Notebook Hp 250 G8 Intel Core I7 16gb Ssd 512gb Iris Xe ;284275.4;50;new;https://articulo.mercadolibre.com.ar/MLA-1137069911-notebook-hp-250-g8-intel-core-i7-16gb-ssd-512gb-iris-xe-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1217059883;Notebook Hp I7 8gb Ssd 256gb 14 Probook Vuela En Internet !!;139000;1;new;https://articulo.mercadolibre.com.ar/MLA-1217059883-notebook-hp-i7-8gb-ssd-256gb-14-probook-vuela-en-internet--_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA884863322;Hp 15 Red 256 Ssd + 8gb Ram / Notebook Pentium N5000 W10;157146.59;1;new;https://articulo.mercadolibre.com.ar/MLA-884863322-hp-15-red-256-ssd-8gb-ram-notebook-pentium-n5000-w10-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1110412055;Laptop Hp 8gb Ram 256gb Athlon Gold Amd Radeon Vega Graphics;249999;1;new;https://articulo.mercadolibre.com.ar/MLA-1110412055-laptop-hp-8gb-ram-256gb-athlon-gold-amd-radeon-vega-graphics-_JM;active;Garantía del vendedor: 3 meses;
notebook hp;MLA1146064401;Notebook Hp 245 G8 Amd Ryzen 5 5500u 16gb Ssd 1tb 14 Hd;212395.5;1;new;https://articulo.mercadolibre.com.ar/MLA-1146064401-notebook-hp-245-g8-amd-ryzen-5-5500u-16gb-ssd-1tb-14-hd-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1177830887;Notebook Hp Amd Ryzen 5 4500u 8gb 256gb 15,6'' Fhd Silver;224999;50;new;https://articulo.mercadolibre.com.ar/MLA-1177830887-notebook-hp-amd-ryzen-5-4500u-8gb-256gb-156-fhd-silver-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1112903332;Notebook Hp Intel I7 11va 15.6 16gb Ram 512gb Ssd Tactil Win;414999;1;new;https://articulo.mercadolibre.com.ar/MLA-1112903332-notebook-hp-intel-i7-11va-156-16gb-ram-512gb-ssd-tactil-win-_JM;active;Garantía de fábrica: 3 meses;
notebook hp;MLA1242375883;Notebook Hp 14-dq2029la Core I5 1135g7 8gb 256gb Ssd W11 F;212999;1;new;https://articulo.mercadolibre.com.ar/MLA-1242375883-notebook-hp-14-dq2029la-core-i5-1135g7-8gb-256gb-ssd-w11-f-_JM;active;Garantía de fábrica: 6 meses;
notebook hp;MLA750911801;Notebook Gamer I5 20gb Ram / Dual Ssd + Hdd / Hp Diseño Arquit Opcion Touch , Fhd 15i5;253416.2;2;new;https://articulo.mercadolibre.com.ar/MLA-750911801-notebook-gamer-i5-20gb-ram-dual-ssd-hdd-hp-diseno-arquit-opcion-touch-fhd-15i5-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1132947012;Notebook Intel I3 11va 8gb + 128 Ssd / Hp Fhd Outlet Cuo;167682.68;1;new;https://articulo.mercadolibre.com.ar/MLA-1132947012-notebook-intel-i3-11va-8gb-128-ssd-hp-fhd-outlet-cuo-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1100473869;Notebook Hp 13-bb0003la Core I5 1135g7 8gb 256 Gb 14  Fhd;259199;50;new;https://articulo.mercadolibre.com.ar/MLA-1100473869-notebook-hp-13-bb0003la-core-i5-1135g7-8gb-256-gb-14-fhd-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1129318972;Notebook Hp 245 G8 Amd Ryzen 5 5500u 8gb Ssd 240gb Hd 14;185305.65;1;new;https://articulo.mercadolibre.com.ar/MLA-1129318972-notebook-hp-245-g8-amd-ryzen-5-5500u-8gb-ssd-240gb-hd-14-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1144841852;Notebook Hp Ryzen 7 5825u 16gb Ssd512 15,6 Full Hd Ips 1,7kg;299999;1;new;https://articulo.mercadolibre.com.ar/MLA-1144841852-notebook-hp-ryzen-7-5825u-16gb-ssd512-156-full-hd-ips-17kg-_JM;active;Garantía del vendedor: 6 meses;
notebook hp;MLA1108025861;Notebook Hp ( 512 Ssd + 32gb ) I5 11va Gen 15 Fhd W10 Cuo;415996.71;1;new;https://articulo.mercadolibre.com.ar/MLA-1108025861-notebook-hp-512-ssd-32gb-i5-11va-gen-15-fhd-w10-cuo-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1121471065;Notebook Hp I5 1135g7 12gb 256gb Ssd 15.6 Fhd Ips Windows;232999;1;new;https://articulo.mercadolibre.com.ar/MLA-1121471065-notebook-hp-i5-1135g7-12gb-256gb-ssd-156-fhd-ips-windows-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1139566089;Hp 15 Red 512 Ssd + 32gb Ram / Notebook Pentium N5000 Win;192291.59;1;new;https://articulo.mercadolibre.com.ar/MLA-1139566089-hp-15-red-512-ssd-32gb-ram-notebook-pentium-n5000-win-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1177778972;Notebook Hp Amd Ryzen 5 4500u 8gb 256gb 15,6'' Fhd Silver;194999;50;new;https://articulo.mercadolibre.com.ar/MLA-1177778972-notebook-hp-amd-ryzen-5-4500u-8gb-256gb-156-fhd-silver-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1121004243;Notebook Hp 250 G8 2p5l7lt I3 8gb 240gb Ssd 1tb Hdd Whome;227999;1;new;https://articulo.mercadolibre.com.ar/MLA-1121004243-notebook-hp-250-g8-2p5l7lt-i3-8gb-240gb-ssd-1tb-hdd-whome-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1120861071;Notebook Hp 240 G8 2q9s5lt Cel N4020 8gb 480gb Ssd Whome;199999;1;new;https://articulo.mercadolibre.com.ar/MLA-1120861071-notebook-hp-240-g8-2q9s5lt-cel-n4020-8gb-480gb-ssd-whome-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1123046386;Notebook Hp 14-cf2531la Intel Cel N4020 4gb 128gb Ssd 14  Hd;112999;1;new;https://articulo.mercadolibre.com.ar/MLA-1123046386-notebook-hp-14-cf2531la-intel-cel-n4020-4gb-128gb-ssd-14-hd-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1137111842;Notebook Hp 250 G8 Intel Core I7 32gb Ssd 1tb Iris Xe 15.6;318315.4;1;new;https://articulo.mercadolibre.com.ar/MLA-1137111842-notebook-hp-250-g8-intel-core-i7-32gb-ssd-1tb-iris-xe-156-_JM;active;Garantía de fábrica: 12 meses;
notebook hp;MLA1144842884;Hp 14 Fhd N3350 64 Ssd + 4gb / Chromebook Chrome Os Outlet;73601.6;1;new;https://articulo.mercadolibre.com.ar/MLA-1144842884-hp-14-fhd-n3350-64-ssd-4gb-chromebook-chrome-os-outlet-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA935542541;Notebook Hp Fhd 15 ( 256 Ssd + 16gb ) Amd Ryzen 5 Win 10;342175.86;1;new;https://articulo.mercadolibre.com.ar/MLA-935542541-notebook-hp-fhd-15-256-ssd-16gb-amd-ryzen-5-win-10-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1132885955;Notebook I3 11va 256 Ssd + 16gb / Hp Intel Fhd Outlet Cuo;188284.04;1;new;https://articulo.mercadolibre.com.ar/MLA-1132885955-notebook-i3-11va-256-ssd-16gb-hp-intel-fhd-outlet-cuo-_JM;active;Garantía del vendedor: 12 meses;
notebook hp;MLA1265679342;Hp Notebook Intel I3 ( 8gb + 256 Ssd ) Outlet W10;170882.96;1;new;https://articulo.mercadolibre.com.ar/MLA-1265679342-hp-notebook-intel-i3-8gb-256-ssd-outlet-w10-_JM;active;Garantía del vendedor: 12 meses;
